track_id,song_id,artist_id,artist_name,song_title,release,release_year,duration,artist_familiarity,artist_hotttnesss,genre,top_tags,n_words,nnz_words,l2_norm,is_test,dot,centered_dot,convariance,correlation,song_comparison
TRLDRZN128F4288F63,SOBLSVV12A8C13E4F8,ARLUAK21187B9B785A,Ziggy Marley And The Melody Makers,We Propose,Conscious Party,0,274.46812,0.750479817142,0.538491127504,reggae,reggae; marijuana; Reg-i-die,297,97,58.180753,0,183.0,1599.53625,1.9994203125,0.7556136174359628,The Big Battle
TROCPYO128F92F9ADC,SOVVPIM12AF72A33E8,AR6097P1187B998E3E,Modern Life Is War,Destination: Death or Better Days,My Love My Way,2006,148.29669,0.647506672332,0.480729481961,metal,metalcore; addicting; fury music,204,112,28.301943,0,94.0,757.6562499999995,0.9470703124999994,0.7460117137577735,The Big Battle
TRAAPIV128F1493132,SOJHKYL12A6D4FA0AC,AR56P361187B9AC4DB,Gary Moore,What Are We Here For,Dark Days In Paradise,1997,345.93914,0.761362238446,0.467110648585,blues,blues; classic rock; rock; hard rock; blues rock,218,80,37.376463,0,83.0,1352.3487500000006,1.6904359375000007,0.999999999999999,A Thing Called Love
TRLDRZN128F4288F63,SOBLSVV12A8C13E4F8,ARLUAK21187B9B785A,Ziggy Marley And The Melody Makers,We Propose,Conscious Party,0,274.46812,0.750479817142,0.538491127504,reggae,reggae; marijuana; Reg-i-die,297,97,58.180753,0,183.0,1599.53625,1.9994203125,0.7556136174359628,A Thing Called Love
TROCPYO128F92F9ADC,SOVVPIM12AF72A33E8,AR6097P1187B998E3E,Modern Life Is War,Destination: Death or Better Days,My Love My Way,2006,148.29669,0.647506672332,0.480729481961,metal,metalcore; addicting; fury music,204,112,28.301943,0,94.0,757.6562499999995,0.9470703124999994,0.7460117137577735,A Thing Called Love
TRAAPIV128F1493132,SOJHKYL12A6D4FA0AC,AR56P361187B9AC4DB,Gary Moore,What Are We Here For,Dark Days In Paradise,1997,345.93914,0.761362238446,0.467110648585,blues,blues; classic rock; rock; hard rock; blues rock,218,80,37.376463,0,83.0,1352.3487500000006,1.6904359375000007,0.999999999999999,You Dreamer You
TRLDRZN128F4288F63,SOBLSVV12A8C13E4F8,ARLUAK21187B9B785A,Ziggy Marley And The Melody Makers,We Propose,Conscious Party,0,274.46812,0.750479817142,0.538491127504,reggae,reggae; marijuana; Reg-i-die,297,97,58.180753,0,183.0,1599.53625,1.9994203125,0.7556136174359628,You Dreamer You
TROCPYO128F92F9ADC,SOVVPIM12AF72A33E8,AR6097P1187B998E3E,Modern Life Is War,Destination: Death or Better Days,My Love My Way,2006,148.29669,0.647506672332,0.480729481961,metal,metalcore; addicting; fury music,204,112,28.301943,0,94.0,757.6562499999995,0.9470703124999994,0.7460117137577735,You Dreamer You
TRAAPIV128F1493132,SOJHKYL12A6D4FA0AC,AR56P361187B9AC4DB,Gary Moore,What Are We Here For,Dark Days In Paradise,1997,345.93914,0.761362238446,0.467110648585,blues,blues; classic rock; rock; hard rock; blues rock,218,80,37.376463,0,83.0,1352.3487500000006,1.6904359375000007,0.999999999999999,I Walk The Line
TRLDRZN128F4288F63,SOBLSVV12A8C13E4F8,ARLUAK21187B9B785A,Ziggy Marley And The Melody Makers,We Propose,Conscious Party,0,274.46812,0.750479817142,0.538491127504,reggae,reggae; marijuana; Reg-i-die,297,97,58.180753,0,183.0,1599.53625,1.9994203125,0.7556136174359628,I Walk The Line
TROCPYO128F92F9ADC,SOVVPIM12AF72A33E8,AR6097P1187B998E3E,Modern Life Is War,Destination: Death or Better Days,My Love My Way,2006,148.29669,0.647506672332,0.480729481961,metal,metalcore; addicting; fury music,204,112,28.301943,0,94.0,757.6562499999995,0.9470703124999994,0.7460117137577735,I Walk The Line
TRAAPIV128F1493132,SOJHKYL12A6D4FA0AC,AR56P361187B9AC4DB,Gary Moore,What Are We Here For,Dark Days In Paradise,1997,345.93914,0.761362238446,0.467110648585,blues,blues; classic rock; rock; hard rock; blues rock,218,80,37.376463,0,83.0,1352.3487500000006,1.6904359375000007,0.999999999999999,Life's Railway To Heaven
TRLDRZN128F4288F63,SOBLSVV12A8C13E4F8,ARLUAK21187B9B785A,Ziggy Marley And The Melody Makers,We Propose,Conscious Party,0,274.46812,0.750479817142,0.538491127504,reggae,reggae; marijuana; Reg-i-die,297,97,58.180753,0,183.0,1599.53625,1.9994203125,0.7556136174359628,Life's Railway To Heaven
TROCPYO128F92F9ADC,SOVVPIM12AF72A33E8,AR6097P1187B998E3E,Modern Life Is War,Destination: Death or Better Days,My Love My Way,2006,148.29669,0.647506672332,0.480729481961,metal,metalcore; addicting; fury music,204,112,28.301943,0,94.0,757.6562499999995,0.9470703124999994,0.7460117137577735,Life's Railway To Heaven
TRAAPIV128F1493132,SOJHKYL12A6D4FA0AC,AR56P361187B9AC4DB,Gary Moore,What Are We Here For,Dark Days In Paradise,1997,345.93914,0.761362238446,0.467110648585,blues,blues; classic rock; rock; hard rock; blues rock,218,80,37.376463,0,83.0,1352.3487500000006,1.6904359375000007,0.999999999999999,If I Had Wings
TRLDRZN128F4288F63,SOBLSVV12A8C13E4F8,ARLUAK21187B9B785A,Ziggy Marley And The Melody Makers,We Propose,Conscious Party,0,274.46812,0.750479817142,0.538491127504,reggae,reggae; marijuana; Reg-i-die,297,97,58.180753,0,183.0,1599.53625,1.9994203125,0.7556136174359628,If I Had Wings
TROCPYO128F92F9ADC,SOVVPIM12AF72A33E8,AR6097P1187B998E3E,Modern Life Is War,Destination: Death or Better Days,My Love My Way,2006,148.29669,0.647506672332,0.480729481961,metal,metalcore; addicting; fury music,204,112,28.301943,0,94.0,757.6562499999995,0.9470703124999994,0.7460117137577735,If I Had Wings
TRAAPIV128F1493132,SOJHKYL12A6D4FA0AC,AR56P361187B9AC4DB,Gary Moore,What Are We Here For,Dark Days In Paradise,1997,345.93914,0.761362238446,0.467110648585,blues,blues; classic rock; rock; hard rock; blues rock,218,80,37.376463,0,83.0,1352.3487500000006,1.6904359375000007,0.999999999999999,Pray About Everything
TRLDRZN128F4288F63,SOBLSVV12A8C13E4F8,ARLUAK21187B9B785A,Ziggy Marley And The Melody Makers,We Propose,Conscious Party,0,274.46812,0.750479817142,0.538491127504,reggae,reggae; marijuana; Reg-i-die,297,97,58.180753,0,183.0,1599.53625,1.9994203125,0.7556136174359628,Pray About Everything
TROCPYO128F92F9ADC,SOVVPIM12AF72A33E8,AR6097P1187B998E3E,Modern Life Is War,Destination: Death or Better Days,My Love My Way,2006,148.29669,0.647506672332,0.480729481961,metal,metalcore; addicting; fury music,204,112,28.301943,0,94.0,757.6562499999995,0.9470703124999994,0.7460117137577735,Pray About Everything
TRAAPIV128F1493132,SOJHKYL12A6D4FA0AC,AR56P361187B9AC4DB,Gary Moore,What Are We Here For,Dark Days In Paradise,1997,345.93914,0.761362238446,0.467110648585,blues,blues; classic rock; rock; hard rock; blues rock,218,80,37.376463,0,83.0,1352.3487500000006,1.6904359375000007,0.999999999999999,Your Everything
TRLDRZN128F4288F63,SOBLSVV12A8C13E4F8,ARLUAK21187B9B785A,Ziggy Marley And The Melody Makers,We Propose,Conscious Party,0,274.46812,0.750479817142,0.538491127504,reggae,reggae; marijuana; Reg-i-die,297,97,58.180753,0,183.0,1599.53625,1.9994203125,0.7556136174359628,Your Everything
TROCPYO128F92F9ADC,SOVVPIM12AF72A33E8,AR6097P1187B998E3E,Modern Life Is War,Destination: Death or Better Days,My Love My Way,2006,148.29669,0.647506672332,0.480729481961,metal,metalcore; addicting; fury music,204,112,28.301943,0,94.0,757.6562499999995,0.9470703124999994,0.7460117137577735,Your Everything
TRAAPIV128F1493132,SOJHKYL12A6D4FA0AC,AR56P361187B9AC4DB,Gary Moore,What Are We Here For,Dark Days In Paradise,1997,345.93914,0.761362238446,0.467110648585,blues,blues; classic rock; rock; hard rock; blues rock,218,80,37.376463,0,83.0,1352.3487500000006,1.6904359375000007,0.999999999999999,A Little Too Late
TRLDRZN128F4288F63,SOBLSVV12A8C13E4F8,ARLUAK21187B9B785A,Ziggy Marley And The Melody Makers,We Propose,Conscious Party,0,274.46812,0.750479817142,0.538491127504,reggae,reggae; marijuana; Reg-i-die,297,97,58.180753,0,183.0,1599.53625,1.9994203125,0.7556136174359628,A Little Too Late
TROCPYO128F92F9ADC,SOVVPIM12AF72A33E8,AR6097P1187B998E3E,Modern Life Is War,Destination: Death or Better Days,My Love My Way,2006,148.29669,0.647506672332,0.480729481961,metal,metalcore; addicting; fury music,204,112,28.301943,0,94.0,757.6562499999995,0.9470703124999994,0.7460117137577735,A Little Too Late
TRAAPIV128F1493132,SOJHKYL12A6D4FA0AC,AR56P361187B9AC4DB,Gary Moore,What Are We Here For,Dark Days In Paradise,1997,345.93914,0.761362238446,0.467110648585,blues,blues; classic rock; rock; hard rock; blues rock,218,80,37.376463,0,83.0,1352.3487500000006,1.6904359375000007,0.999999999999999,Who's Your Daddy?
TRLDRZN128F4288F63,SOBLSVV12A8C13E4F8,ARLUAK21187B9B785A,Ziggy Marley And The Melody Makers,We Propose,Conscious Party,0,274.46812,0.750479817142,0.538491127504,reggae,reggae; marijuana; Reg-i-die,297,97,58.180753,0,183.0,1599.53625,1.9994203125,0.7556136174359628,Who's Your Daddy?
TROCPYO128F92F9ADC,SOVVPIM12AF72A33E8,AR6097P1187B998E3E,Modern Life Is War,Destination: Death or Better Days,My Love My Way,2006,148.29669,0.647506672332,0.480729481961,metal,metalcore; addicting; fury music,204,112,28.301943,0,94.0,757.6562499999995,0.9470703124999994,0.7460117137577735,Who's Your Daddy?
TRAAPIV128F1493132,SOJHKYL12A6D4FA0AC,AR56P361187B9AC4DB,Gary Moore,What Are We Here For,Dark Days In Paradise,1997,345.93914,0.761362238446,0.467110648585,blues,blues; classic rock; rock; hard rock; blues rock,218,80,37.376463,0,83.0,1352.3487500000006,1.6904359375000007,0.999999999999999,A Woman's Touch
TRLDRZN128F4288F63,SOBLSVV12A8C13E4F8,ARLUAK21187B9B785A,Ziggy Marley And The Melody Makers,We Propose,Conscious Party,0,274.46812,0.750479817142,0.538491127504,reggae,reggae; marijuana; Reg-i-die,297,97,58.180753,0,183.0,1599.53625,1.9994203125,0.7556136174359628,A Woman's Touch
TROCPYO128F92F9ADC,SOVVPIM12AF72A33E8,AR6097P1187B998E3E,Modern Life Is War,Destination: Death or Better Days,My Love My Way,2006,148.29669,0.647506672332,0.480729481961,metal,metalcore; addicting; fury music,204,112,28.301943,0,94.0,757.6562499999995,0.9470703124999994,0.7460117137577735,A Woman's Touch
TRAAPIV128F1493132,SOJHKYL12A6D4FA0AC,AR56P361187B9AC4DB,Gary Moore,What Are We Here For,Dark Days In Paradise,1997,345.93914,0.761362238446,0.467110648585,blues,blues; classic rock; rock; hard rock; blues rock,218,80,37.376463,0,83.0,1352.3487500000006,1.6904359375000007,0.999999999999999,Big Ol' Truck
TRLDRZN128F4288F63,SOBLSVV12A8C13E4F8,ARLUAK21187B9B785A,Ziggy Marley And The Melody Makers,We Propose,Conscious Party,0,274.46812,0.750479817142,0.538491127504,reggae,reggae; marijuana; Reg-i-die,297,97,58.180753,0,183.0,1599.53625,1.9994203125,0.7556136174359628,Big Ol' Truck
TROCPYO128F92F9ADC,SOVVPIM12AF72A33E8,AR6097P1187B998E3E,Modern Life Is War,Destination: Death or Better Days,My Love My Way,2006,148.29669,0.647506672332,0.480729481961,metal,metalcore; addicting; fury music,204,112,28.301943,0,94.0,757.6562499999995,0.9470703124999994,0.7460117137577735,Big Ol' Truck
TRAAPIV128F1493132,SOJHKYL12A6D4FA0AC,AR56P361187B9AC4DB,Gary Moore,What Are We Here For,Dark Days In Paradise,1997,345.93914,0.761362238446,0.467110648585,blues,blues; classic rock; rock; hard rock; blues rock,218,80,37.376463,0,83.0,1352.3487500000006,1.6904359375000007,0.999999999999999,Blue Bedroom
TRLDRZN128F4288F63,SOBLSVV12A8C13E4F8,ARLUAK21187B9B785A,Ziggy Marley And The Melody Makers,We Propose,Conscious Party,0,274.46812,0.750479817142,0.538491127504,reggae,reggae; marijuana; Reg-i-die,297,97,58.180753,0,183.0,1599.53625,1.9994203125,0.7556136174359628,Blue Bedroom
TROCPYO128F92F9ADC,SOVVPIM12AF72A33E8,AR6097P1187B998E3E,Modern Life Is War,Destination: Death or Better Days,My Love My Way,2006,148.29669,0.647506672332,0.480729481961,metal,metalcore; addicting; fury music,204,112,28.301943,0,94.0,757.6562499999995,0.9470703124999994,0.7460117137577735,Blue Bedroom
TRAAPIV128F1493132,SOJHKYL12A6D4FA0AC,AR56P361187B9AC4DB,Gary Moore,What Are We Here For,Dark Days In Paradise,1997,345.93914,0.761362238446,0.467110648585,blues,blues; classic rock; rock; hard rock; blues rock,218,80,37.376463,0,83.0,1352.3487500000006,1.6904359375000007,0.999999999999999,It's All Good
TRLDRZN128F4288F63,SOBLSVV12A8C13E4F8,ARLUAK21187B9B785A,Ziggy Marley And The Melody Makers,We Propose,Conscious Party,0,274.46812,0.750479817142,0.538491127504,reggae,reggae; marijuana; Reg-i-die,297,97,58.180753,0,183.0,1599.53625,1.9994203125,0.7556136174359628,It's All Good
TROCPYO128F92F9ADC,SOVVPIM12AF72A33E8,AR6097P1187B998E3E,Modern Life Is War,Destination: Death or Better Days,My Love My Way,2006,148.29669,0.647506672332,0.480729481961,metal,metalcore; addicting; fury music,204,112,28.301943,0,94.0,757.6562499999995,0.9470703124999994,0.7460117137577735,It's All Good
TRAAPIV128F1493132,SOJHKYL12A6D4FA0AC,AR56P361187B9AC4DB,Gary Moore,What Are We Here For,Dark Days In Paradise,1997,345.93914,0.761362238446,0.467110648585,blues,blues; classic rock; rock; hard rock; blues rock,218,80,37.376463,0,83.0,1352.3487500000006,1.6904359375000007,0.999999999999999,Sweet
TRLDRZN128F4288F63,SOBLSVV12A8C13E4F8,ARLUAK21187B9B785A,Ziggy Marley And The Melody Makers,We Propose,Conscious Party,0,274.46812,0.750479817142,0.538491127504,reggae,reggae; marijuana; Reg-i-die,297,97,58.180753,0,183.0,1599.53625,1.9994203125,0.7556136174359628,Sweet
TROCPYO128F92F9ADC,SOVVPIM12AF72A33E8,AR6097P1187B998E3E,Modern Life Is War,Destination: Death or Better Days,My Love My Way,2006,148.29669,0.647506672332,0.480729481961,metal,metalcore; addicting; fury music,204,112,28.301943,0,94.0,757.6562499999995,0.9470703124999994,0.7460117137577735,Sweet
TRAAPIV128F1493132,SOJHKYL12A6D4FA0AC,AR56P361187B9AC4DB,Gary Moore,What Are We Here For,Dark Days In Paradise,1997,345.93914,0.761362238446,0.467110648585,blues,blues; classic rock; rock; hard rock; blues rock,218,80,37.376463,0,83.0,1352.3487500000006,1.6904359375000007,0.999999999999999,You Shouldn't Kiss Me Like This
TRLDRZN128F4288F63,SOBLSVV12A8C13E4F8,ARLUAK21187B9B785A,Ziggy Marley And The Melody Makers,We Propose,Conscious Party,0,274.46812,0.750479817142,0.538491127504,reggae,reggae; marijuana; Reg-i-die,297,97,58.180753,0,183.0,1599.53625,1.9994203125,0.7556136174359628,You Shouldn't Kiss Me Like This
TROCPYO128F92F9ADC,SOVVPIM12AF72A33E8,AR6097P1187B998E3E,Modern Life Is War,Destination: Death or Better Days,My Love My Way,2006,148.29669,0.647506672332,0.480729481961,metal,metalcore; addicting; fury music,204,112,28.301943,0,94.0,757.6562499999995,0.9470703124999994,0.7460117137577735,You Shouldn't Kiss Me Like This
TRAAPIV128F1493132,SOJHKYL12A6D4FA0AC,AR56P361187B9AC4DB,Gary Moore,What Are We Here For,Dark Days In Paradise,1997,345.93914,0.761362238446,0.467110648585,blues,blues; classic rock; rock; hard rock; blues rock,218,80,37.376463,0,83.0,1352.3487500000006,1.6904359375000007,0.999999999999999,A Real Fine Place To Start
TRLDRZN128F4288F63,SOBLSVV12A8C13E4F8,ARLUAK21187B9B785A,Ziggy Marley And The Melody Makers,We Propose,Conscious Party,0,274.46812,0.750479817142,0.538491127504,reggae,reggae; marijuana; Reg-i-die,297,97,58.180753,0,183.0,1599.53625,1.9994203125,0.7556136174359628,A Real Fine Place To Start
TROCPYO128F92F9ADC,SOVVPIM12AF72A33E8,AR6097P1187B998E3E,Modern Life Is War,Destination: Death or Better Days,My Love My Way,2006,148.29669,0.647506672332,0.480729481961,metal,metalcore; addicting; fury music,204,112,28.301943,0,94.0,757.6562499999995,0.9470703124999994,0.7460117137577735,A Real Fine Place To Start
TRAAPIV128F1493132,SOJHKYL12A6D4FA0AC,AR56P361187B9AC4DB,Gary Moore,What Are We Here For,Dark Days In Paradise,1997,345.93914,0.761362238446,0.467110648585,blues,blues; classic rock; rock; hard rock; blues rock,218,80,37.376463,0,83.0,1352.3487500000006,1.6904359375000007,0.999999999999999,Endless love
TRLDRZN128F4288F63,SOBLSVV12A8C13E4F8,ARLUAK21187B9B785A,Ziggy Marley And The Melody Makers,We Propose,Conscious Party,0,274.46812,0.750479817142,0.538491127504,reggae,reggae; marijuana; Reg-i-die,297,97,58.180753,0,183.0,1599.53625,1.9994203125,0.7556136174359628,Endless love
TROCPYO128F92F9ADC,SOVVPIM12AF72A33E8,AR6097P1187B998E3E,Modern Life Is War,Destination: Death or Better Days,My Love My Way,2006,148.29669,0.647506672332,0.480729481961,metal,metalcore; addicting; fury music,204,112,28.301943,0,94.0,757.6562499999995,0.9470703124999994,0.7460117137577735,Endless love
TRAAPIV128F1493132,SOJHKYL12A6D4FA0AC,AR56P361187B9AC4DB,Gary Moore,What Are We Here For,Dark Days In Paradise,1997,345.93914,0.761362238446,0.467110648585,blues,blues; classic rock; rock; hard rock; blues rock,218,80,37.376463,0,83.0,1352.3487500000006,1.6904359375000007,0.999999999999999,Love Gets In The Way (Album Version)
TRLDRZN128F4288F63,SOBLSVV12A8C13E4F8,ARLUAK21187B9B785A,Ziggy Marley And The Melody Makers,We Propose,Conscious Party,0,274.46812,0.750479817142,0.538491127504,reggae,reggae; marijuana; Reg-i-die,297,97,58.180753,0,183.0,1599.53625,1.9994203125,0.7556136174359628,Love Gets In The Way (Album Version)
TROCPYO128F92F9ADC,SOVVPIM12AF72A33E8,AR6097P1187B998E3E,Modern Life Is War,Destination: Death or Better Days,My Love My Way,2006,148.29669,0.647506672332,0.480729481961,metal,metalcore; addicting; fury music,204,112,28.301943,0,94.0,757.6562499999995,0.9470703124999994,0.7460117137577735,Love Gets In The Way (Album Version)
TRAAPIV128F1493132,SOJHKYL12A6D4FA0AC,AR56P361187B9AC4DB,Gary Moore,What Are We Here For,Dark Days In Paradise,1997,345.93914,0.761362238446,0.467110648585,blues,blues; classic rock; rock; hard rock; blues rock,218,80,37.376463,0,83.0,1352.3487500000006,1.6904359375000007,0.999999999999999,I'd Like To Have That One Back
TRLDRZN128F4288F63,SOBLSVV12A8C13E4F8,ARLUAK21187B9B785A,Ziggy Marley And The Melody Makers,We Propose,Conscious Party,0,274.46812,0.750479817142,0.538491127504,reggae,reggae; marijuana; Reg-i-die,297,97,58.180753,0,183.0,1599.53625,1.9994203125,0.7556136174359628,I'd Like To Have That One Back
TROCPYO128F92F9ADC,SOVVPIM12AF72A33E8,AR6097P1187B998E3E,Modern Life Is War,Destination: Death or Better Days,My Love My Way,2006,148.29669,0.647506672332,0.480729481961,metal,metalcore; addicting; fury music,204,112,28.301943,0,94.0,757.6562499999995,0.9470703124999994,0.7460117137577735,I'd Like To Have That One Back
TRAAPIV128F1493132,SOJHKYL12A6D4FA0AC,AR56P361187B9AC4DB,Gary Moore,What Are We Here For,Dark Days In Paradise,1997,345.93914,0.761362238446,0.467110648585,blues,blues; classic rock; rock; hard rock; blues rock,218,80,37.376463,0,83.0,1352.3487500000006,1.6904359375000007,0.999999999999999,Marina Del Rey
TRLDRZN128F4288F63,SOBLSVV12A8C13E4F8,ARLUAK21187B9B785A,Ziggy Marley And The Melody Makers,We Propose,Conscious Party,0,274.46812,0.750479817142,0.538491127504,reggae,reggae; marijuana; Reg-i-die,297,97,58.180753,0,183.0,1599.53625,1.9994203125,0.7556136174359628,Marina Del Rey
TROCPYO128F92F9ADC,SOVVPIM12AF72A33E8,AR6097P1187B998E3E,Modern Life Is War,Destination: Death or Better Days,My Love My Way,2006,148.29669,0.647506672332,0.480729481961,metal,metalcore; addicting; fury music,204,112,28.301943,0,94.0,757.6562499999995,0.9470703124999994,0.7460117137577735,Marina Del Rey
TRAAPIV128F1493132,SOJHKYL12A6D4FA0AC,AR56P361187B9AC4DB,Gary Moore,What Are We Here For,Dark Days In Paradise,1997,345.93914,0.761362238446,0.467110648585,blues,blues; classic rock; rock; hard rock; blues rock,218,80,37.376463,0,83.0,1352.3487500000006,1.6904359375000007,0.999999999999999,Milk Cow Blues
TRLDRZN128F4288F63,SOBLSVV12A8C13E4F8,ARLUAK21187B9B785A,Ziggy Marley And The Melody Makers,We Propose,Conscious Party,0,274.46812,0.750479817142,0.538491127504,reggae,reggae; marijuana; Reg-i-die,297,97,58.180753,0,183.0,1599.53625,1.9994203125,0.7556136174359628,Milk Cow Blues
TROCPYO128F92F9ADC,SOVVPIM12AF72A33E8,AR6097P1187B998E3E,Modern Life Is War,Destination: Death or Better Days,My Love My Way,2006,148.29669,0.647506672332,0.480729481961,metal,metalcore; addicting; fury music,204,112,28.301943,0,94.0,757.6562499999995,0.9470703124999994,0.7460117137577735,Milk Cow Blues
TRAAPIV128F1493132,SOJHKYL12A6D4FA0AC,AR56P361187B9AC4DB,Gary Moore,What Are We Here For,Dark Days In Paradise,1997,345.93914,0.761362238446,0.467110648585,blues,blues; classic rock; rock; hard rock; blues rock,218,80,37.376463,0,83.0,1352.3487500000006,1.6904359375000007,0.999999999999999,Another Try
TRLDRZN128F4288F63,SOBLSVV12A8C13E4F8,ARLUAK21187B9B785A,Ziggy Marley And The Melody Makers,We Propose,Conscious Party,0,274.46812,0.750479817142,0.538491127504,reggae,reggae; marijuana; Reg-i-die,297,97,58.180753,0,183.0,1599.53625,1.9994203125,0.7556136174359628,Another Try
TROCPYO128F92F9ADC,SOVVPIM12AF72A33E8,AR6097P1187B998E3E,Modern Life Is War,Destination: Death or Better Days,My Love My Way,2006,148.29669,0.647506672332,0.480729481961,metal,metalcore; addicting; fury music,204,112,28.301943,0,94.0,757.6562499999995,0.9470703124999994,0.7460117137577735,Another Try
TRAAPIV128F1493132,SOJHKYL12A6D4FA0AC,AR56P361187B9AC4DB,Gary Moore,What Are We Here For,Dark Days In Paradise,1997,345.93914,0.761362238446,0.467110648585,blues,blues; classic rock; rock; hard rock; blues rock,218,80,37.376463,0,83.0,1352.3487500000006,1.6904359375000007,0.999999999999999,As Fast As I Could
TRLDRZN128F4288F63,SOBLSVV12A8C13E4F8,ARLUAK21187B9B785A,Ziggy Marley And The Melody Makers,We Propose,Conscious Party,0,274.46812,0.750479817142,0.538491127504,reggae,reggae; marijuana; Reg-i-die,297,97,58.180753,0,183.0,1599.53625,1.9994203125,0.7556136174359628,As Fast As I Could
TROCPYO128F92F9ADC,SOVVPIM12AF72A33E8,AR6097P1187B998E3E,Modern Life Is War,Destination: Death or Better Days,My Love My Way,2006,148.29669,0.647506672332,0.480729481961,metal,metalcore; addicting; fury music,204,112,28.301943,0,94.0,757.6562499999995,0.9470703124999994,0.7460117137577735,As Fast As I Could
TRAAPIV128F1493132,SOJHKYL12A6D4FA0AC,AR56P361187B9AC4DB,Gary Moore,What Are We Here For,Dark Days In Paradise,1997,345.93914,0.761362238446,0.467110648585,blues,blues; classic rock; rock; hard rock; blues rock,218,80,37.376463,0,83.0,1352.3487500000006,1.6904359375000007,0.999999999999999,One More Time / Aerodynamic
TRLDRZN128F4288F63,SOBLSVV12A8C13E4F8,ARLUAK21187B9B785A,Ziggy Marley And The Melody Makers,We Propose,Conscious Party,0,274.46812,0.750479817142,0.538491127504,reggae,reggae; marijuana; Reg-i-die,297,97,58.180753,0,183.0,1599.53625,1.9994203125,0.7556136174359628,One More Time / Aerodynamic
TROCPYO128F92F9ADC,SOVVPIM12AF72A33E8,AR6097P1187B998E3E,Modern Life Is War,Destination: Death or Better Days,My Love My Way,2006,148.29669,0.647506672332,0.480729481961,metal,metalcore; addicting; fury music,204,112,28.301943,0,94.0,757.6562499999995,0.9470703124999994,0.7460117137577735,One More Time / Aerodynamic
TRAAPIV128F1493132,SOJHKYL12A6D4FA0AC,AR56P361187B9AC4DB,Gary Moore,What Are We Here For,Dark Days In Paradise,1997,345.93914,0.761362238446,0.467110648585,blues,blues; classic rock; rock; hard rock; blues rock,218,80,37.376463,0,83.0,1352.3487500000006,1.6904359375000007,0.999999999999999,One More Time (Romanthony's Unplugged)
TRLDRZN128F4288F63,SOBLSVV12A8C13E4F8,ARLUAK21187B9B785A,Ziggy Marley And The Melody Makers,We Propose,Conscious Party,0,274.46812,0.750479817142,0.538491127504,reggae,reggae; marijuana; Reg-i-die,297,97,58.180753,0,183.0,1599.53625,1.9994203125,0.7556136174359628,One More Time (Romanthony's Unplugged)
TROCPYO128F92F9ADC,SOVVPIM12AF72A33E8,AR6097P1187B998E3E,Modern Life Is War,Destination: Death or Better Days,My Love My Way,2006,148.29669,0.647506672332,0.480729481961,metal,metalcore; addicting; fury music,204,112,28.301943,0,94.0,757.6562499999995,0.9470703124999994,0.7460117137577735,One More Time (Romanthony's Unplugged)
TRAAPIV128F1493132,SOJHKYL12A6D4FA0AC,AR56P361187B9AC4DB,Gary Moore,What Are We Here For,Dark Days In Paradise,1997,345.93914,0.761362238446,0.467110648585,blues,blues; classic rock; rock; hard rock; blues rock,218,80,37.376463,0,83.0,1352.3487500000006,1.6904359375000007,0.999999999999999,Touch It / Technologic
TRLDRZN128F4288F63,SOBLSVV12A8C13E4F8,ARLUAK21187B9B785A,Ziggy Marley And The Melody Makers,We Propose,Conscious Party,0,274.46812,0.750479817142,0.538491127504,reggae,reggae; marijuana; Reg-i-die,297,97,58.180753,0,183.0,1599.53625,1.9994203125,0.7556136174359628,Touch It / Technologic
TROCPYO128F92F9ADC,SOVVPIM12AF72A33E8,AR6097P1187B998E3E,Modern Life Is War,Destination: Death or Better Days,My Love My Way,2006,148.29669,0.647506672332,0.480729481961,metal,metalcore; addicting; fury music,204,112,28.301943,0,94.0,757.6562499999995,0.9470703124999994,0.7460117137577735,Touch It / Technologic
TRAAPIV128F1493132,SOJHKYL12A6D4FA0AC,AR56P361187B9AC4DB,Gary Moore,What Are We Here For,Dark Days In Paradise,1997,345.93914,0.761362238446,0.467110648585,blues,blues; classic rock; rock; hard rock; blues rock,218,80,37.376463,0,83.0,1352.3487500000006,1.6904359375000007,0.999999999999999,Boots &  Boys
TRLDRZN128F4288F63,SOBLSVV12A8C13E4F8,ARLUAK21187B9B785A,Ziggy Marley And The Melody Makers,We Propose,Conscious Party,0,274.46812,0.750479817142,0.538491127504,reggae,reggae; marijuana; Reg-i-die,297,97,58.180753,0,183.0,1599.53625,1.9994203125,0.7556136174359628,Boots &  Boys
TROCPYO128F92F9ADC,SOVVPIM12AF72A33E8,AR6097P1187B998E3E,Modern Life Is War,Destination: Death or Better Days,My Love My Way,2006,148.29669,0.647506672332,0.480729481961,metal,metalcore; addicting; fury music,204,112,28.301943,0,94.0,757.6562499999995,0.9470703124999994,0.7460117137577735,Boots &  Boys
TRAAPIV128F1493132,SOJHKYL12A6D4FA0AC,AR56P361187B9AC4DB,Gary Moore,What Are We Here For,Dark Days In Paradise,1997,345.93914,0.761362238446,0.467110648585,blues,blues; classic rock; rock; hard rock; blues rock,218,80,37.376463,0,83.0,1352.3487500000006,1.6904359375000007,0.999999999999999,Animal
TRLDRZN128F4288F63,SOBLSVV12A8C13E4F8,ARLUAK21187B9B785A,Ziggy Marley And The Melody Makers,We Propose,Conscious Party,0,274.46812,0.750479817142,0.538491127504,reggae,reggae; marijuana; Reg-i-die,297,97,58.180753,0,183.0,1599.53625,1.9994203125,0.7556136174359628,Animal
